"feature","category"
"155926","pepper, basil, cardamom, bay leaf, oregano, lavender, fennel, marjoram"
"155987","cheddar cheese"
"15602","beef, veal"
"156034","corn, wheat"
"156040","anise, legume, avocado"
"156054","pine nut, turmeric, grape_fermented, bean, peanut, lentil, anise, bay leaf, Spenach, ginger, oregano"
"156099","pepper"
"156102","beef, peanut, chicken, yogurt_cow"
"156110","cranberry, mint"
"156147","cheddar cheese"
"156153","sage, peanut, milk_cow"
"156176","turmeric, anise, olive, cardamom, spice, ginger, oregano"
"156183","turmeric, ginger, lavender"
"156185","arugula"
"15626","beef, parsley"
"156322","walnut, turmeric, anise, bay leaf, Tilapia, oregano"
"156340","broccoli, betel nut leaf, onion, basil, anise, olive, bay leaf, spice, legume, Spenach, ginger"
"15636","beef, veal"
"156362","banana"
"156363","pepper"
"15639","beef"
"156429","turmeric, anise, cardamom, spice, ginger, oregano, lavender"
"156484","bean, cardamom, ginger, oregano, avocado, lavender"
"156509","turmeric, anise, cardamom, spice, ginger, oregano, lavender"
"156518","carrot, milk_cow, wheat, cream, milk_goat, chia"
"156584","cheddar cheese"
"156661","tomato, lettuce"
"156744","arugula"
"156759","betel nut leaf, turmeric, peanut, lentil, olive, cardamom, bay leaf, legume, Spenach, ginger, oregano"
"156772","cloves"
"156796","cheddar cheese"
"156811","bean, lentil, anise, olive, butter, Spenach"
"15683","mango, lentil, melon, grape"
"156864","milk_cow, cream, cheddar cheese"
"15688","bean, lentil, cocoa seed"
"156896","arugula"
"156934","milk_cow, cream, cheddar cheese"
"156945","milk_cow, cream, cheddar cheese"
"156955","milk_cow, yogurt_cow, cream, cheddar cheese"
"156967","milk_cow, cream, cheddar cheese"
"156988","milk_cow, cream, cheddar cheese"
"157006","cheddar cheese"
"157039","curry plant"
"157074","cardamom"
"157075","basil, cardamom"
"157083","beef, pea, chicken"
"157100","peanut"
"157127","milk_cow, cream, cheddar cheese"
"157219","milk_cow, cream"
"157224","milk_cow, yogurt_cow, cream, milk_goat, cheddar cheese"
"157247","chard, radish, brussel sprout"
"157285","anise, bay leaf, butter, oregano, avocado"
"157301","broccoli, grape_fermented, bean, lentil, legume, avocado, poppy seed"
"157391","cheddar cheese"
"157447","milk_cow, cream"
"157500","strawberry, anise, cardamom, ginger"
"157518","egg_chicken"
"157540","basil"
"157550","lentil, olive, bay leaf, legume, butter, Spenach, cloves"
"15756","beet, garlic, cocoa seed, banana"
"157560","betel nut leaf, pine nut, lentil, olive, bay leaf, legume, Spenach"
"157674","betel nut leaf, walnut, pine nut, anise, olive, bay leaf, butter"
"157708","cheddar cheese"
"157793","walnut, pine nut, turmeric, grape_fermented, bay leaf, Spenach, cloves"
"157894","beef, grape, chicken, cream, kale, chive blossom"
"157917","betel nut leaf, anise, legume"
"157937","cream, cheddar cheese"
"157970","milk_cow"
"158052","grape_fermented, lentil, anise, olive, bay leaf, legume, butter, Spenach, poppy seed"
"158069","milk_cow, chicken"
"158077","broccoli, anise, legume, butter, Spenach, eggplant"
"158118","walnut, pepper, bean, cardamom, bay leaf, oregano, guava"
"158197","milk_cow"
"158239","beef, grape, chicken, avocado, mint"
"158272","beef, celery, pea, yogurt_cow, milk_goat"
"158274","beef, wheat, yogurt_cow, potato"
"15831","cheddar cheese"
"158328","cheddar cheese"
"158335","broccoli, turmeric, anise, olive, bay leaf, legume, poppy seed"
"158349","raspberry, lemon balm"
"158367","sage, guava, marjoram"
"158379","raspberry, cranberry"
"158418","cheddar cheese"
"158419","cheddar cheese"
"158423","cheddar cheese"
"158424","cheddar cheese"
"158457","grape_fermented, anise, bay leaf, spice, legume, butter, Spenach"
"158462","broccoli, bay leaf, oregano, garlic powder, poppy seed"
"158492","broccoli, bay leaf, oregano, poppy seed"
"158493","milk_cow, yogurt_cow, cream, cheddar cheese"
"158508","broccoli, turmeric, bay leaf, pig, oregano, poppy seed"
"158551","carrot, beef, wheat"
"158558","pea, milk_cow, chicken, pig, wheat, canola, squash blossom, cheddar cheese"
"158587","beef, trout, yogurt_cow, cream"
"15862","lemon balm"
"15863","ginger"
"158669","beef, salmon, langostino"
"158685","mushroom plant, marjoram"
"158687","beef, salmon"
"158702","peanut, sesame"
"158739","pear"
"158743","beef, pepper, apricot"
"158758","milk_cow, cheddar cheese"
"158759","beef, pea, Tilapia, salmon, chicken, langostino, cream, dill flower"
"158774","turmeric, anise, olive, bay leaf, legume, butter, Spenach, poppy seed"
"158839","bean, cardamom, bay leaf, legume, ginger, oregano, eggplant"
"158875","poppy seed, sesame"
"158897","fig, cauliflower, bean, cardamom, Spenach, ginger, oregano, guava"
"158900","turmeric, anise, bay leaf, oregano, avocado, lavender"
"158918","beef, mango"
"158965","basil"
"158972","cheddar cheese"
"158976","milk_cow, cream, cheddar cheese"
"158999","Tilapia"
"159015","milk_cow, cream, cheddar cheese"
"159018","peanut, lentil, anise, olive, bay leaf, legume, butter, Spenach"
"159037","milk_cow, cream, cheddar cheese"
"159038","pepper, sesame, cloves"
"159045","cheddar cheese"
"159046","beet, olive, bay leaf, legume, butter, Spenach"
"159049","sugarcane, eggplant"
"159050","beef, rosemary, pea, wheat, squash"
"159065","cheddar cheese"
"159079","potato"
"159084","milk_cow"
"159128","milk_cow, cream, cheddar cheese"
"159133","walnut, pine nut, turmeric, cardamom, butter, Spenach, salmon, avocado"
"159137","milk_cow, cream, cheddar cheese"
"159144","milk_cow, cream, cheddar cheese"
"159158","milk_cow, cream, cheddar cheese"
"159159","milk_cow, cream, marigold, cheddar cheese"
"159184","milk_cow, cream, cheddar cheese"
"159193","milk_cow, cream, cheddar cheese"
"159203","milk_cow, cream, cheddar cheese"
"159224","milk_cow, cream, cheddar cheese"
"159231","pine nut, turmeric, lentil, anise, legume, butter, Spenach, Tilapia"
"159236","beef, trout, mango, thyme"
"159251","milk_cow, cream, cheddar cheese"
"159261","milk_cow, cream, cheddar cheese"
"159272","milk_cow, cream, cheddar cheese"
"159313","trout"
"159315","beef, veal"
"159316","beef, veal"
"159333","cheddar cheese"
"159343","lavender"
"159344","lettuce, marjoram"
"159358","cheddar cheese"
"159379","anise, cardamom, thyme, cloves"
"159407","cheddar cheese"
"159477","turmeric, grape_fermented"
"159481","milk_cow, cream, cheddar cheese"
"159488","guava"
"159631","cheddar cheese"
"159675","milk_cow, salmon, wheat, sumac"
"159684","milk_cow, cream"
"159725","oat, chive stem, chive blossom, cheddar cheese"
"159754","sweet potato"
"159759","pine nut, peanut, lentil, anise, olive, cardamom, bay leaf, Spenach"
"159805","walnut, pine nut, turmeric, lentil, anise, olive, bay leaf, Spenach, Tilapia, salmon, pig"
"159837","walnut, pine nut, turmeric, lentil, cardamom, bay leaf, butter, Spenach, ginger, oregano, lavender"
"159860","beef, chicken, apricot"
"159868","pea, milk_cow, chicken, wheat, yogurt_cow, cream, potato"
"159879","carrot, beef, apple, cilantro"
"159894","milk_cow, salmon, chicken, wheat, banana, cream"
"1599","beef, Tilapia, salmon, chicken, pig, yogurt_cow, veal"
"159932","cream, cheddar cheese"
"159962","bean, milk_cow, wheat, potato"
"159979","grape_fermented, anise, bay leaf, legume, butter, Spenach"
"160064","raspberry, fig, pea, soda, egg_chicken, potato, canola"
"160089","basil, lavender"
"160122","milk_cow, cheddar cheese"
"160125","onion, turmeric, cardamom, spice, oregano, lavender"
"160144","pine nut, turmeric, lentil, anise, olive, cardamom, bay leaf, legume, avocado, lavender"
"160155","broccoli, cauliflower, bean, bay leaf, oregano, avocado"
"160160","milk_cow"
"160164","milk_cow, cream"
"160173","milk_cow, cream, cheddar cheese"
"160181","turmeric, olive, bay leaf, legume, avocado"
"160184","pepper, butter, oregano, avocado"
"16019","blueberry"
"160320","milk_cow, cheddar cheese"
"160325","cream, cheddar cheese"
"160332","arugula"
"16035","broccoli, cocoa seed"
"160369","milk_cow, cheddar cheese"
"160379","cheddar cheese"
"160383","milk_cow, Tilapia, wheat, cheddar cheese"
"160395","cream, cheddar cheese"
"160411","beef, pea, peanut, wheat, potato, lavender"
"160412","milk_cow, cheddar cheese"
"160416","garlic, garlic powder"
"160417","milk_cow, cheddar cheese"
"160419","cream, cheddar cheese"
"160474","cream, cheddar cheese"
"160481","milk_cow, cheddar cheese"
"160482","milk_cow, cheddar cheese"
"160507","milk_cow, cheddar cheese"
"160509","milk_cow, cheddar cheese"
"160512","milk_cow, cheddar cheese"
"160524","milk_cow, cheddar cheese"
"160533","milk_cow, cheddar cheese"
"160547","milk_cow, cheddar cheese"
"160559","watercress"
"160577","celery, olive, cardamom, ginger, oregano"
"160589","milk_cow, cheddar cheese"
"160590","milk_cow, cheddar cheese"
"160594","pea, milk_cow, cheddar cheese"
"160659","watercress"
"160671","basil, marjoram"
"160706","milk_cow"
"160722","milk_cow, cheddar cheese"
"160748","egg_chicken, chicken"
"160801","betel nut leaf, chard, dill flower, watercress"
"160844","tomato, carrot"
"160862","trout, shrimp, apricot, borage leaf, parsley"
"160867","turmeric, pepper, ginger, oregano"
"160874","lentil, canola"
"160883","milk_cow, cheddar cheese"
"160904","cheddar cheese"
"160914","walnut, turmeric, anise, cardamom, bay leaf, spice, oregano, avocado, lavender"
"160921","mushroom, anise, olive, cardamom, bay leaf, legume, butter"
"160960","milk_cow, salmon, wheat, cheddar cheese"
"16099","strawberry, cloves"
"161042","turmeric, grape_fermented, lentil, anise, cardamom, bay leaf, legume, butter"
"16105","cheddar cheese"
"161073","milk_cow, cheddar cheese"
"161094","beef, shrimp, yogurt_cow"
"16114","beef"
"161153","milk_cow, cheddar cheese"
"161179","milk_cow, cream, cheddar cheese"
"16121","cheddar cheese"
"161212","milk_cow, cheddar cheese"
"161215","milk_cow, cheddar cheese"
"16122","cheddar cheese"
"161234","carrot, beef, trout, basil, egg_chicken"
"161245","milk_cow, cheddar cheese"
"16125","cheddar cheese"
"161331","beef, onion, milk_goat, veal"
"161369","cheddar cheese"
"161471","ginger, oregano"
"161495","pine nut, lentil, anise, olive, bay leaf, legume, Spenach, avocado"
"161511","egg_chicken, salmon, wheat, yogurt_cow"
"16154","beef, cardamom"
"161566","beef"
"161574","bean, cardamom, poppy seed"
"161582","beef, corn, chicken"
"161635","broccoli, turmeric, lentil, anise, cardamom, bay leaf, legume, butter, Spenach"
"161643","onion, turmeric, olive, bay leaf, butter, Spenach"
"161686","betel nut leaf, peanut, lentil, anise, olive, cardamom, oregano, avocado"
"161690","egg_chicken, chicken, mint"
"161694","corn, peanut, milk_goat"
"161713","milk_cow, cheddar cheese"
"161787","shrimp, Tilapia, chicken"
"161802","turmeric, lentil, anise, butter"
"161814","cheddar cheese"
"161844","mushroom, beef, oat"
"161845","beef, soda, bean, cream"
"161879","pine nut, turmeric, grape_fermented, anise, olive, cardamom, legume, butter, ginger"
"161919","broccoli, oregano, spinach"
"162022","grape_fermented, anise, cardamom, ginger, thyme"
"162023","peanut, basil"
"162047","walnut, celery, pine nut, turmeric, cauliflower, grape_fermented, anise, pig, banana"
"162069","rosemary, cardamom"
"162080","fig, cherry, chard"
"162129","onion, turmeric, cardamom, spice, oregano, lavender"
"162142","mint, marjoram"
"162166","rosemary, turmeric, anise, cardamom, bay leaf, butter, ginger"
"162192","sage, cloves"
"16222","peanut, anise, cocoa seed, oregano, betel nut, sesame"
"1623","cheddar cheese"
"162341","curry plant, marjoram"
"162371","strawberry, borage flower, lemon balm"
"162386","beef, eggplant"
"162387","pear, beef, yogurt_cow, banana"
"162399","grape_fermented, bay leaf, butter, Spenach, lavender"
"162422","cheddar cheese"
"162423","cheddar cheese"
"162424","cheddar cheese"
"162469","turmeric, cardamom, Spenach, oregano, avocado, lavender"
"16257","trout, shrimp"
"162582","milk_cow, cream, cheddar cheese"
"16264","cheddar cheese"
"162655","pear, beef, chicken"
"162676","onion"
"162739","milk_cow, cheddar cheese"
"162765","milk_cow, cream, cheddar cheese"
"162766","milk_cow, cheddar cheese"
"162787","garlic"
"162799","milk_cow, chicken, pig, yogurt_cow, veal"
"162805","onion, turmeric, cilantro, anise, cardamom, bay leaf, ginger, oregano, lavender"
"162810","celery"
"162815","milk_cow, cream, cheddar cheese"
"162820","milk_cow, cream, cheddar cheese"
"162834","milk_cow, cheddar cheese"
"162867","milk_cow, cream, cheddar cheese"
"162919","cheddar cheese"
"162938","milk_cow, cream, cheddar cheese"
"162951","milk_cow, cheddar cheese"
"162952","milk_cow, cream, cheddar cheese"
"162960","rice, marjoram"
"162961","milk_cow, cheddar cheese"
"162962","mint"
"162989","trout, fig, grain_fermented, spice"
"163","beef, chicken"
"163039","cheddar cheese"
"163103","betel nut leaf, olive, cardamom, bay leaf, legume, butter, Spenach"
"163128","beef, cheddar cheese"
"163133","grape_fermented, lentil, anise, olive, legume, Spenach"
"163161","arugula"
"16319","beet, peanut, lentil, anise, bay leaf, spice, legume, ginger"
"163279","beef"
"16328","beef, strawberry"
"163283","milk_cow, wheat, cheddar cheese"
"163295","cheddar cheese"
"163296","cheddar cheese"
"163363","milk_cow, yogurt_cow, cream, cheddar cheese"
"163398","turmeric, grape_fermented, lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, poppy seed"
"163434","milk_cow"
"163438","mushroom, beef, strawberry, oat, chicken, sumac"
"163439","walnut, milk_cow, pig, cream, canola, guava, veal"
"163444","milk_cow, cheddar cheese"
"163445","milk_cow, cheddar cheese"
"163455","milk_cow, cheddar cheese"
"163497","pepper"
"163545","beef, spice, egg_chicken, parsley"
"163557","betel nut leaf, pine nut, peanut, cardamom, bay leaf, Spenach"
"163571","milk_cow, Tilapia"
"163624","milk_cow, cheddar cheese"
"163648","banana"
"163667","turmeric, peanut, lentil, anise, bay leaf, legume, butter, Spenach, oregano"
"163673","walnut, pine nut, turmeric, cauliflower, peanut, anise, cardamom, bay leaf, oregano"
"163682","grape_fermented, bean, lentil, anise, cardamom, bay leaf, legume, Spenach"
"163697","peanut, lentil, olive, cardamom, legume"
"163698","anise, cardamom"
"16370","cocoa seed, oregano, avocado, betel nut"
"16376","trout, grape_fermented, peanut, cocoa seed, avocado"
"163773","walnut, pine nut, turmeric, grape_fermented, lentil, olive, bay leaf, legume, Spenach, Tilapia, salmon, pig"
"163789","trout, pepper, cardamom, ground cherry, borage leaf"
"163790","beef, chicken, veal"
"163792","beef, trout, cauliflower"
"163828","cheddar cheese"
"163840","milk_cow"
"163857","cheddar cheese"
"163863","cheddar cheese"
"163870","cheddar cheese"
"163872","cheddar cheese"
"163933","milk_cow"
"163982","milk_cow"
"164016","yogurt_cow, cheddar cheese"
"164031","milk_cow, yogurt_cow, cream, cheddar cheese"
"164035","bean, shrimp, chicken, wheat, potato, kohlrabi, milk_goat"
"164046","milk_cow, yogurt_cow, cream, cheddar cheese"
"164053","beef"
"164059","trout, pine nut, bean, oregano, avocado"
"164093","cheddar cheese"
"164095","beef, trout, egg_chicken"
"164097","milk_cow, yogurt_cow, cream, cheddar cheese"
"164119","milk_cow, cheddar cheese"
"164154","beef, wheat, radish, veal"
"164226","basil, marjoram"
"164287","yogurt_cow, cream, cheddar cheese"
"164296","milk_cow, watercress, cheddar cheese"
"164304","beef, sesame"
"164333","soda"
"164354","milk_cow, yogurt_cow, cream, cheddar cheese"
"164404","cheddar cheese"
"164580","milk_cow, yogurt_cow, milk_goat, cheddar cheese"
"164592","avocado, lavender"
"164593","trout"
"164628","pine nut, turmeric, lentil, olive, Spenach, salmon, oregano"
"164629","grape_fermented, peanut, lentil, anise, olive, legume, butter, oregano"
"164649","lentil, anise, olive, cardamom, bay leaf, legume, butter, Spenach, avocado"
