#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
19402	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247365	25158	-1	0	180.99	1	0.94914	645.3	0	748800.0	43635000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19402	-1	500_foods_SPECTRUMID2.mgf	0.758767				9	0	0.000137329	180.99	0	
2852	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:27125	51877	-1	0	263.142	1	0.949093	102.62	0	788600.0	21189300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2852	-1	500_foods_SPECTRUMID2.mgf	1.04376				6	0	0.000274658	263.142	0	
2078	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:26859	48782	-1	0	229.155	1	0.949016	78.4	0	1487600.0	367268000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2078	-1	500_foods_SPECTRUMID2.mgf	0.332937				6	0	7.62939e-05	229.155	0	
7361	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:78043	23015	-1	0	476.307	1	0.948895	243.14	0	118000.0	2799720000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7361	-1	500_foods_SPECTRUMID2.mgf	0.896998				5	0	0.000427246	476.306	0	
5626	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:54992	7001	-1	0	330.239	1	0.948861	187.56	0	623600.0	68087100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5626	-1	500_foods_SPECTRUMID2.mgf	0.462053				7	0	0.000152588	330.239	0	
13431	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:195260	4209	-1	0	306.263	1	0.948821	471.82	0	619000.0	22028400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13431	-1	500_foods_SPECTRUMID2.mgf	1.09609				6	0	0.000335693	306.263	0	
8000	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:111072	4088	-1	0	305.15	1	0.948755	270.22	0	226200.0	36687700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8000	-1	500_foods_SPECTRUMID2.mgf	1.80015				7	0	0.000549316	305.149	0	
7968	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:105865	10186	-1	0	358.27	1	0.948439	269.36	0	444800.0	61734100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7968	-1	500_foods_SPECTRUMID2.mgf	0.766623				7	0	0.000274658	358.27	0	
11542	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:193049	17807	-1	0	426.321	1	0.948306	425.68	0	114410000.0	266550000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11542	-1	500_foods_SPECTRUMID2.mgf	1.64642				17	0	0.000701904	426.32	0	
14162	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:207280	20683	-1	0	452.394	1	0.948231	492.97	0	961600.0	73041000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14162	-1	500_foods_SPECTRUMID2.mgf	0.539663				8	0	0.000244141	452.394	0	
4261	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:38659	50352	-1	0	247.108	1	0.94814	152.56	0	2004000.0	39967000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4261	-1	500_foods_SPECTRUMID2.mgf	0.864494				11	0	0.000213623	247.107	0	
16912	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:229152	42545	-1	0	850.25	1	0.947824	564.08	0	759300.0	559473000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf16912	-1	500_foods_SPECTRUMID2.mgf	1.14856				18	0	0.000976562	850.25	0	
15667	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:246415	15002	-1	0	112.087	1	0.947817	527.54	0	15600.0	4285160.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15667	-1	500_foods_SPECTRUMID2.mgf	1.29326				5	0	0.000144958	112.087	0	
7843	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:98802	32483	-1	0	604.354	1	0.947806	263.65	0	700000.0	424758000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7843	-1	500_foods_SPECTRUMID2.mgf	0.201985				15	0	0.00012207	604.354	0	
7635	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:95764	9249	-1	0	350.207	1	0.947763	254.81	0	2980600.0	27222400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7635	-1	500_foods_SPECTRUMID2.mgf	0.958557				6	0	0.000335693	350.206	0	
6837	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:77169	10433	-1	0	360.213	1	0.947334	222.29	0	816600.0	53798700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6837	-1	500_foods_SPECTRUMID2.mgf	1.01665				12	0	0.000366211	360.213	0	
9800	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:165720	20674	-1	0	452.311	1	0.947321	372.46	0	665900.0	46978500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9800	-1	500_foods_SPECTRUMID2.mgf	1.01205				9	0	0.000457764	452.312	0	
2101	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:21109	50079	-1	0	244.096	1	0.947299	79.17	0	1622300.0	166247000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2101	-1	500_foods_SPECTRUMID2.mgf	2.50046				7	0	0.000610352	244.097	0	
1292	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13827	50579	-1	0	249.126	1	0.946927	54.51	0	1301400.0	67448100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1292	-1	500_foods_SPECTRUMID2.mgf	1.77623				8	0	0.000442505	249.126	0	
237	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:5599	9890	-1	0	110.06	1	0.946887	30.52	0	298000.0	6772080.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf237	-1	500_foods_SPECTRUMID2.mgf	0.48524				5	0	5.34058e-05	110.06	0	
6356	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:66908	7005	-1	0	330.239	1	0.946872	206.55	0	593300.0	235789000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6356	-1	500_foods_SPECTRUMID2.mgf	1.57098				10	0	0.000518799	330.238	0	
2333	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:21837	21625	-1	0	461.334	1	0.946663	86.06	0	316900.0	114743000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2333	-1	500_foods_SPECTRUMID2.mgf	1.25686				8	0	0.000579834	461.333	0	
14907	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:238755	1221	-1	0	279.232	1	0.946611	508.9	0	141800.0	17638700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14907	-1	500_foods_SPECTRUMID2.mgf	3.06015				8	0	0.000854492	279.231	0	
8365	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:114787	12410	-1	0	377.233	1	0.946491	290.63	0	757800.0	78055200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8365	-1	500_foods_SPECTRUMID2.mgf	0.404492				22	0	376.226	377.233	0	
17747	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:217538	39626	-1	0	758.222	1	0.946377	589.39	0	199400.0	222934000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17747	-1	500_foods_SPECTRUMID2.mgf	1.85145				13	0	0.00140381	758.221	0	
7364	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:88252	8568	-1	0	344.255	1	0.946356	243.28	0	1341700.0	178295000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7364	-1	500_foods_SPECTRUMID2.mgf	1.41837				11	0	0.000488281	344.254	0	
7313	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:84377	26433	-1	0	516.302	1	0.94622	240.37	0	280600.0	462212000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7313	-1	500_foods_SPECTRUMID2.mgf	0.827512				14	0	0.000427246	516.301	0	
13006	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:191162	10674	-1	0	362.29	1	0.946175	466.48	0	1472800.0	104438000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13006	-1	500_foods_SPECTRUMID2.mgf	2.19012				15	0	0.000793457	362.289	0	
8102	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:104982	32682	-1	0	608.385	1	0.945933	276.02	0	536200.0	249755000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8102	-1	500_foods_SPECTRUMID2.mgf	0.702262				7	0	0.000427246	608.385	0	
14669	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:191462	48697	-1	0	228.196	1	0.945912	503.99	0	3013000.0	34175800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14669	-1	500_foods_SPECTRUMID2.mgf	0.735539				11	0	0.000167847	228.195	0	
1502	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:13926	48550	-1	0	227.102	1	0.945831	61.95	0	732100.0	327096000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1502	-1	500_foods_SPECTRUMID2.mgf	1.00783				6	0	0.000228882	227.102	0	
412	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:5989	11825	-1	0	159.149	1	0.945803	29.7	0	1617100.0	200327000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf412	-1	500_foods_SPECTRUMID2.mgf	0.958773				6	0	0.000152588	159.149	0	
17136	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:230417	27943	-1	0	536.165	1	0.945631	571.2	0	227300.0	229290000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17136	-1	500_foods_SPECTRUMID2.mgf	0.569182				12	0	0.000305176	536.165	0	
8400	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:118435	50289	-1	0	246.17	1	0.94554	295.88	0	138700.0	34679300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8400	-1	500_foods_SPECTRUMID2.mgf	1.17771				9	0	0.000289917	246.17	0	
12799	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:188619	16254	-1	0	412.306	1	0.945443	458.9	0	10757000.0	128745000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12799	-1	500_foods_SPECTRUMID2.mgf	0.814186				18	0	0.000335693	412.305	0	
19407	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:247411	6763	-1	0	328.915	1	0.945417	645.22	0	2050200.0	58147800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19407	-1	500_foods_SPECTRUMID2.mgf	0.37113				8	0	0.00012207	328.915	0	
19387	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:849	45047	-1	0	208.039	1	0.945256	645.09	0	4004700.0	100430000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19387	-1	500_foods_SPECTRUMID2.mgf	0.220037				10	0	4.57764e-05	208.039	0	
13823	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:201511	12539	-1	0	378.285	1	0.945177	482.47	0	1386400.0	279661000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13823	-1	500_foods_SPECTRUMID2.mgf	2.4202				7	0	0.000915527	378.284	0	
4277	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:39379	3508	-1	0	300.191	1	0.945046	152.86	0	3720000.0	60848000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4277	-1	500_foods_SPECTRUMID2.mgf	0.711623				8	0	0.000213623	300.191	0	
18919	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:243203	42105	-1	0	832.24	1	0.94501	626.83	0	484100.0	126179000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18919	-1	500_foods_SPECTRUMID2.mgf	1.68678				19	0	0.00140381	832.239	0	
17445	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:232461	18211	-1	0	430.38	1	0.944628	581.66	0	1698600.0	84677900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17445	-1	500_foods_SPECTRUMID2.mgf	1.77271				7	0	0.000762939	430.379	0	
14236	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:69754	2332	-1	0	290.16	1	0.944082	496.22	0	125800.0	14132900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14236	-1	500_foods_SPECTRUMID2.mgf	1.89315				10	0	0.000549316	290.159	0	
631	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:5989	11825	-1	0	159.149	1	0.944048	38.59	0	1617100.0	166966000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf631	-1	500_foods_SPECTRUMID2.mgf	1.05465				5	0	0.000167847	159.149	0	
15423	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:218214	17600	-1	0	424.333	1	0.943956	521.26	0	266000.0	34385900.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15423	-1	500_foods_SPECTRUMID2.mgf	0.647271				11	0	0.000274658	424.333	0	
8843	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:126973	6525	-1	0	326.254	1	0.943846	318.0	0	153000.0	19105400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8843	-1	500_foods_SPECTRUMID2.mgf	0.935395				7	0	0.000305176	326.253	0	
5224	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:50540	6845	-1	0	329.15	1	0.94358	176.79	0	1467000.0	78894700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5224	-1	500_foods_SPECTRUMID2.mgf	3.15235				10	0	0.0010376	329.149	0	
7075	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:119714	8430	-1	0	343.166	1	0.943542	231.99	0	88700.0	91578000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7075	-1	500_foods_SPECTRUMID2.mgf	3.20146				5	0	0.00109863	343.165	0	
8885	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:128560	31322	-1	0	584.357	1	0.943516	320.21	0	335900.0	312269000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8885	-1	500_foods_SPECTRUMID2.mgf	0.835588				15	0	583.35	584.356	0	
13334	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:194764	51211	-1	0	255.195	1	0.942735	469.48	0	1218000.0	272795000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf13334	-1	500_foods_SPECTRUMID2.mgf	1.25564				11	0	0.000320435	255.195	0	
2847	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:26754	30746	-1	0	189.074	1	0.942696	102.06	0	1571100.0	29332300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2847	-1	500_foods_SPECTRUMID2.mgf	1.04913				6	0	0.000198364	189.074	0	
8818	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:127413	50398	-1	0	247.154	1	0.942671	313.71	0	223200.0	121414000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8818	-1	500_foods_SPECTRUMID2.mgf	0.493904				11	0	0.00012207	247.154	0	
1193	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:12735	51590	-1	0	260.161	1	0.942619	51.93	0	2007000.0	723672000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1193	-1	500_foods_SPECTRUMID2.mgf	1.75954				12	0	0.000457764	260.16	0	
9561	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:147547	47528	-1	0	215.128	1	0.942415	359.87	0	133300.0	36929300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9561	-1	500_foods_SPECTRUMID2.mgf	1.56044				7	0	0.000335693	215.127	0	
14091	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:243370	40240	-1	0	774.253	1	0.942121	489.29	0	297800.0	106140000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14091	-1	500_foods_SPECTRUMID2.mgf	1.41896				16	0	0.00109863	774.252	0	
14605	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:213093	48487	-1	0	226.18	1	0.941522	502.24	0	315000.0	364870000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14605	-1	500_foods_SPECTRUMID2.mgf	1.01195				10	0	0.000228882	226.18	0	
11614	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:181002	13140	-1	0	383.326	1	0.941342	429.13	0	376200.0	98411400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11614	-1	500_foods_SPECTRUMID2.mgf	0.875738				9	0	0.000335693	383.327	0	
6620	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:70204	7265	-1	0	332.219	1	0.941267	216.54	0	1074600.0	162453000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6620	-1	500_foods_SPECTRUMID2.mgf	2.11278				8	0	0.000701904	332.218	0	
4406	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:41076	46725	-1	0	209.128	1	0.941178	156.26	0	143400.0	20721400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4406	-1	500_foods_SPECTRUMID2.mgf	0.948528				7	0	0.000198364	209.128	0	
7018	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:65575	7879	-1	0	338.205	1	0.940917	224.54	0	492900.0	156238000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7018	-1	500_foods_SPECTRUMID2.mgf	1.35351				10	0	0.000457764	338.205	0	
1804	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:16631	21598	-1	0	461.211	1	0.940895	70.75	0	58720000.0	374718000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1804	-1	500_foods_SPECTRUMID2.mgf	1.12486				9	0	0.000518799	461.21	0	
10163	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:158462	48585	-1	0	227.127	1	0.940775	384.3	0	648400.0	31747100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf10163	-1	500_foods_SPECTRUMID2.mgf	0.80618				9	0	0.000183105	227.127	0	
4502	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:39152	48998	-1	0	232.096	1	0.940576	158.6	0	214000.0	41615000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4502	-1	500_foods_SPECTRUMID2.mgf	1.57784				8	0	0.000366211	232.097	0	
3188	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:27125	51877	-1	0	263.142	1	0.940259	120.46	0	788600.0	16065700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3188	-1	500_foods_SPECTRUMID2.mgf	0.0				5	0	0.0	263.142	0	
1966	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:21696	12168	-1	0	375.187	1	0.940092	74.69	0	548700.0	40448000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1966	-1	500_foods_SPECTRUMID2.mgf	0.732056				17	0	0.000274658	375.188	0	
17409	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:217538	39626	-1	0	758.222	1	0.940045	583.15	0	199400.0	535775000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17409	-1	500_foods_SPECTRUMID2.mgf	1.93195				13	0	0.00146484	758.221	0	
5162	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:152709	27058	-1	0	183.065	1	0.939976	174.66	0	464500.0	38204300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5162	-1	500_foods_SPECTRUMID2.mgf	11.0024				8	0	0.00201416	183.063	0	
19266	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:243203	42105	-1	0	832.24	1	0.939925	636.11	0	484100.0	51859500.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19266	-1	500_foods_SPECTRUMID2.mgf	1.9068				15	0	0.00158691	832.239	0	
7697	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:92451	2203	-1	0	289.118	1	0.939762	257.83	0	201400.0	99372200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7697	-1	500_foods_SPECTRUMID2.mgf	2.53329				10	0	0.000732422	289.118	0	
3334	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:30032	49555	-1	0	238.071	1	0.939752	124.92	0	952000.0	106536000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf3334	-1	500_foods_SPECTRUMID2.mgf	0.833215				10	0	0.000198364	238.071	0	
1198	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14832	10326	-1	0	359.265	1	0.93964	52.24	0	1468200.0	197585000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1198	-1	500_foods_SPECTRUMID2.mgf	1.01933				13	0	0.000366211	359.265	0	
18703	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:227553	48505	-1	0	226.951	0	0.939535	626.66	0	71000.0	8535810.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf18703	-1	500_foods_SPECTRUMID2.mgf	1.14297				6	0	0.000259399	226.951	0	
9787	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:154086	4471	-1	0	309.087	1	0.93951	371.04	0	2081000.0	41692400.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9787	-1	500_foods_SPECTRUMID2.mgf	0.592408				7	0	0.000183105	309.087	0	
12939	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:213790	48698	-1	0	228.196	1	0.939333	464.51	0	210900.0	231453000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12939	-1	500_foods_SPECTRUMID2.mgf	0.869273				10	0	0.000198364	228.195	0	
11832	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:180412	20108	-1	0	447.155	1	0.939004	435.17	0	197700.0	41949300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf11832	-1	500_foods_SPECTRUMID2.mgf	0.682483				13	0	0.000305176	447.155	0	
9070	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:100580	10030	-1	0	357.181	1	0.93873	330.36	0	118000.0	44337200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf9070	-1	500_foods_SPECTRUMID2.mgf	1.96512				6	0	0.000701904	357.18	0	
2514	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:24473	47589	-1	0	216.102	1	0.938724	90.49	0	2970000.0	160370000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2514	-1	500_foods_SPECTRUMID2.mgf	0.91792				5	0	0.000198364	216.102	0	
17843	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:242337	43737	-1	0	896.777	1	0.93859	594.95	0	190800.0	43180800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf17843	-1	500_foods_SPECTRUMID2.mgf	7.0783				8	0	0.00634766	896.771	0	
1409	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14220	47370	-1	0	213.098	1	0.938345	59.44	0	2162500.0	108431000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1409	-1	500_foods_SPECTRUMID2.mgf	0.930861				5	0	0.000198364	213.098	0	
14717	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:213514	31381	-1	0	585.427	1	0.938247	504.98	0	306000.0	39766700.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14717	-1	500_foods_SPECTRUMID2.mgf	0.41703				10	0	0.000244141	585.427	0	
6020	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:60649	7004	-1	0	330.239	1	0.938231	198.13	0	766900.0	93901800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf6020	-1	500_foods_SPECTRUMID2.mgf	1.20134				8	0	0.000396729	330.238	0	
15768	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:212264	45479	-1	0	999.288	1	0.93815	529.57	0	549500.0	193867000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf15768	-1	500_foods_SPECTRUMID2.mgf	0.122157				23	0	0.00012207	999.288	0	
8562	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:119317	49992	-1	0	243.087	1	0.937976	300.54	0	1748000.0	22824300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf8562	-1	500_foods_SPECTRUMID2.mgf	1.25542				7	0	0.000305176	243.087	0	
2849	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:26605	15939	-1	0	409.187	1	0.937959	102.48	0	8040000.0	68116800.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2849	-1	500_foods_SPECTRUMID2.mgf	0.74581				6	0	0.000305176	409.186	0	
4935	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:45234	5416	-1	0	316.223	1	0.937555	168.98	0	281400.0	35923300.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf4935	-1	500_foods_SPECTRUMID2.mgf	1.5441				7	0	0.000488281	316.223	0	
12975	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:191213	50273	-1	0	246.17	1	0.937465	465.45	0	303500.0	42791600.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf12975	-1	500_foods_SPECTRUMID2.mgf	0.681833				11	0	0.000167847	246.17	0	
14784	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:213422	27904	-1	0	535.271	1	0.937244	506.95	0	7760000.0	106229000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf14784	-1	500_foods_SPECTRUMID2.mgf	2.05248				13	0	0.00109863	535.27	0	
7033	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:79533	3754	-1	0	302.208	1	0.937098	229.81	0	1054200.0	179353000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf7033	-1	500_foods_SPECTRUMID2.mgf	3.02946				8	0	0.000915527	302.207	0	
19357	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:1324	48433	-1	0	226.012	1	0.936894	644.35	0	272000.0	479377000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf19357	-1	500_foods_SPECTRUMID2.mgf	0.607619				6	0	0.000137329	226.012	0	
5529	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:49083	3862	-1	0	303.134	1	0.936729	184.54	0	3234300.0	46744100.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf5529	-1	500_foods_SPECTRUMID2.mgf	1.61078				7	0	0.000488281	303.133	0	
1801	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:14449	47945	-1	0	220.118	1	0.936401	71.04	0	42300.0	410928000.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf1801	-1	500_foods_SPECTRUMID2.mgf	0.970493				5	0	0.000213623	220.118	0	
2290	NIST_Vegan_Ominvore_iimn_gnps.mgf	*..*		:20637	34647	-1	0	194.118	1	0.936353	85.17	0	653400.0	38882200.0			temp/NIST_Vegan_Ominvore_iimn_gnps.mgf2290	-1	500_foods_SPECTRUMID2.mgf	0.864664				8	0	0.000167847	194.118	0	
